QueryType,QueryValue,ActivityType,JobPostUrl,CompanyName,CompanyWebsite,JobTitle,JobLocation,PostedOn,NumberOfApplicants,Industry,EmploymentType,SeniorityLevel,JobFunction,JobPosterProfileUrl,JobPosterFirstName,JobPosterLastName,DegreeOfConnection,ScrapedDate
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2194416827,Constructora,http://www.lebesa.com.ar,Jornales - Mineria,Santiago Santiago Metropolitan Chile,10/08/2020 07:44:45,7,Construction. Staffing & Recruiting. Human Resources,Full-time,Not Applicable,Other,N/A,N/A,N/A,N/A,10/10/2020 1:45:19 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2194420474,Azurian,http://www.azurian.com,Ingeniero Soporte Junior,Santiago Santiago Metropolitan Chile,10/08/2020 07:44:58,9,Information Technology & Services. Computer Software. Human Resources,Full-time,Entry level,Engineering. Information Technology,N/A,N/A,N/A,N/A,10/10/2020 1:46:16 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2182036374,Spring Professional,N/A,KAM & Business developer - Alimentación,Santiago Santiago Metropolitan Chile,09/30/2020 10:14:27,280,Food Production. Food & Beverages,Full-time,Associate,Sales. Business Development. Administrative,N/A,N/A,N/A,N/A,10/10/2020 1:47:13 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2190830984,Duoc UC,http://www.duoc.cl,Coordinador General Docente,Maipú Santiago Metropolitan Chile,10/06/2020 12:15:39,205,Education Management,Full-time,Mid-Senior level,Education. Management. Strategy/Planning,N/A,N/A,N/A,N/A,10/10/2020 1:47:55 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2185917586,Ei,http://www.einhell.com,Asistente De Cobranzas,Santiago Santiago Metropolitan Chile,09/28/2020 21:00:00,1,Food & Beverages. Human Resources. Outsourcing/Offshoring,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/10/2020 1:48:47 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2189305297,Human Resources by Sede21,http://www.sede21.com,ADMINISTRATIVO,Santiago Santiago Metropolitan Chile,10/05/2020 14:04:02,63,Marketing & Advertising. Staffing & Recruiting. Human Resources,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/10/2020 1:49:25 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2189535716,TPF Group,http://www.banner-managedcommunication.com,Trabajo Asistente De Recaudación,Santiago Santiago Metropolitan Chile,10/01/2020 21:00:00,3,Construction. Civil Engineering. Human Resources,Full-time,Entry level,Accounting/Auditing. Finance,N/A,N/A,N/A,N/A,10/10/2020 1:50:04 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2189535709,VFH LIMITED,N/A,Trabajo Inspector Eléctrico,Santiago Santiago Metropolitan Chile,10/01/2020 21:00:00,4,Construction. Civil Engineering. Human Resources,Full-time,Associate,Management. Manufacturing,N/A,N/A,N/A,N/A,10/10/2020 1:50:41 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2189535745,Rubro Studio,http://www.rubrostudio.com.br,Trabajo Pmp/Scrum Master Junior Con Disponibilidad Inmediata,Santiago Santiago Metropolitan Chile,10/01/2020 21:00:00,61,Staffing & Recruiting. Human Resources. Facilities Services,Full-time,Associate,Engineering. Information Technology,N/A,N/A,N/A,N/A,10/10/2020 1:51:13 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2187674796,Privada Inc,N/A,AYUDANTE DE FABRICA METALMECANICA - La Cisterna,La Cisterna Santiago Metropolitan Chile,09/27/2020 16:39:45,0,Staffing & Recruiting. Human Resources. Accounting,Full-time,Entry level,Education. Training,N/A,N/A,N/A,N/A,10/10/2020 1:51:48 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2195666349,SQM,http://www.sqm.com,Práctica Ingeniería Civil Industrial,Santiago Santiago Metropolitan Chile,10/08/2020 16:42:03,85,Mining & Metals,Full-time,Internship,Analyst. Research,N/A,N/A,N/A,N/A,10/16/2020 1:55:43 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2195573015,Falabella,https://investors.falabella.com,Jefe de Operación de Infraestructura,Santiago Santiago Metropolitan Chile,10/08/2020 15:35:35,310,Consumer Services. Information Technology & Services. Management Consulting,Full-time,Mid-Senior level,Information Technology. Administrative. Engineering,https://www.linkedin.com/in/ACoAAAS-MGwBCMepMrKXOLXT207900sJvmd9SUs,Carolina,Ramirez,DISTANCE_3,10/16/2020 1:56:40 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2199032919,Empresa de Asesoría y Capacitaciones,N/A,Asistente Virtual,Santiago Santiago Metropolitan Chile,09/25/2020 06:15:32,0,Marketing & Advertising. Internet. Human Resources,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/16/2020 1:57:21 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2195755426,VortexITS,http://www.vortexits.com,Trabajo Asistente Administrativa,Santiago Santiago Metropolitan Chile,09/26/2020 21:00:00,21,Information Technology & Services. Human Resources. Management Consulting,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/16/2020 1:58:07 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2199441399,HumanNet,http://www.humannet.cl,Asistente Administrativo Santiago - Renca,Renca Santiago Metropolitan Chile,10/10/2020 12:53:32,109,Construction. Staffing & Recruiting. Human Resources,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/16/2020 1:58:45 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2195436003,HR Trust,http://www.hrtrust.cl,Coordinador Administración,Las Condes Santiago Metropolitan Chile,10/08/2020 14:35:58,362,Primary/Secondary Education,Full-time,Associate,Administrative,https://www.linkedin.com/in/ACoAAALf0gcBMjswSB2yImy5Hn54bjC7roNN3LI,Marcela,Sagredo,DISTANCE_3,10/16/2020 1:59:30 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2195758510,Capital Pessoal,http://www.capitalpessoal.com.br,Trabajo Asistente De Operaciones Logística- Laboratorio Proyecto,Santiago Santiago Metropolitan Chile,09/29/2020 21:00:00,6,Food & Beverages. Food Production. Human Resources,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/16/2020 2:00:20 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2209613646,IDEAL S.A.,http://www.ideal.cl,Analista CPFR,Santiago Santiago Metropolitan Chile,10/15/2020 14:10:34,463,Food & Beverages,Full-time,Associate,Sales. Supply Chain. Product Management,https://www.linkedin.com/in/ACoAAAw5T7QBQKAUT68KPYYsj-Gm1SllFxZ796k,Keiber,Mendes,DISTANCE_3,10/16/2020 2:00:54 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2204021270,Cygnus,http://www.cygnus.cl,Lo Barnechea / Nutripromotora en Farmacia/Full Time/$500.000 Aprox - Lo Barnechea,Lo Barnechea Santiago Metropolitan Chile,10/10/2020 13:10:38,0,Food & Beverages. Staffing & Recruiting. Human Resources,Full-time,Entry level,Health Care Provider,N/A,N/A,N/A,N/A,10/16/2020 2:01:47 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2199433605,Sodimac,http://www.sodimac.cl,Ingeniero Web Analítica - Sodimac,Santiago Santiago Metropolitan Chile,10/07/2020 07:49:27,7,Information Technology & Services. Human Resources. Retail,Full-time,Entry level,Engineering. Information Technology,N/A,N/A,N/A,N/A,10/16/2020 2:02:30 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2198136130,Gastronomía & Negocios,http://www.gyn.cl,DOGGIS INTERMODAL LA CISTERNA,La Cisterna Santiago Metropolitan Chile,10/09/2020 20:15:45,3,Consumer Services,Part-time,Entry level,Other,N/A,N/A,N/A,N/A,10/16/2020 3:49:35 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2195750360,Empresas Indumotora,http://www.indumotora.com,Administrativo,Santiago Santiago Metropolitan Chile,10/06/2020 21:00:00,175,Automotive. Human Resources. Management Consulting,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/16/2020 3:50:29 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2197444229,SONDA,http://www.sonda.com,Ejecutivo de Ventas - ERP,Santiago Santiago Metropolitan Chile,10/09/2020 11:30:28,214,Information Technology & Services,Full-time,Mid-Senior level,Information Technology,N/A,N/A,N/A,N/A,10/16/2020 3:50:59 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2197627372,SystemVan,http://www.systemvan.cl,Desarrollador de Aplicaciones Moviles,Vitacura Santiago Metropolitan Chile,09/14/2020 13:02:20,1,Computer Software,Full-time,Entry level,Engineering. Information Technology,N/A,N/A,N/A,N/A,10/16/2020 3:51:57 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2200621653,GGS,N/A,SECRETARIA,Santiago Santiago Metropolitan Chile,09/29/2020 13:15:15,7,Staffing & Recruiting. Human Resources. Facilities Services,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/16/2020 3:52:29 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2204017659,Clinica Medical Home,http://cmhchile.cl,Administrativo de cobranzas,Recoleta Santiago Metropolitan Chile,10/10/2020 13:09:26,37,Human Resources. Medical Practice. Hospital & Health Care,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/16/2020 3:53:01 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2204019295,XX Management,http://www.xxmanagement.com,Asistente Comercial,Ñuñoa Santiago Metropolitan Chile,10/07/2020 08:10:30,72,Food & Beverages. Telecommunications. Human Resources,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/16/2020 3:53:55 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2195756409,maquimetal ltda,http://www.maquimetal.cl,Trabajo Asistente Administrativo/A,Santiago Santiago Metropolitan Chile,09/28/2020 21:00:00,46,Marketing & Advertising. Staffing & Recruiting. Human Resources,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/16/2020 3:54:31 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2201360006,Azurian,http://www.azurian.com,Trabajo Analista Qa,Santiago Santiago Metropolitan Chile,10/07/2020 21:00:00,9,Information Technology & Services. Internet. Human Resources,Full-time,Entry level,Quality Assurance,N/A,N/A,N/A,N/A,10/16/2020 5:25:37 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2198134954,Tricot,http://www.tricot.cl,Asistente de Mantención,Macul Santiago Metropolitan Chile,09/14/2020 20:19:14,0,Individual & Family Services,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/16/2020 5:26:28 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2195367083,ZEKE,http://www.zeke.cl,Analista Funcional,Santiago Santiago Metropolitan Chile,09/13/2020 13:54:04,5,Information Technology & Services. Computer Software. Human Resources,Full-time,Entry level,Business Development. Sales,N/A,N/A,N/A,N/A,10/16/2020 5:27:06 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2195754870,HelpPRO Therapist Finder,http://www.HelpPRO.com,Trabajo Asistente Departamento Técnico,Santiago Santiago Metropolitan Chile,09/28/2020 21:00:00,11,Information Technology & Services. Human Resources. Financial Services,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/16/2020 5:28:05 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2201354734,Perfil Market,N/A,Reponedor | Las Condes,Santiago Santiago Metropolitan Chile,10/05/2020 21:00:00,0,Information Technology & Services. Telecommunications. Human Resources,Full-time,Entry level,Sales. Business Development,N/A,N/A,N/A,N/A,10/16/2020 5:29:02 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2204007223,Quemadores,http://tecnoterm.com.mx/servicios.html,Asistente Ambiental,Macul Santiago Metropolitan Chile,10/10/2020 13:01:48,19,Mechanical Or Industrial Engineering. Human Resources. Facilities Services,Full-time,Entry level,Other,N/A,N/A,N/A,N/A,10/16/2020 5:29:54 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2203974746,ICB,http://www.icb.bg,Planificador de Mantenimiento Quilicura - ICB,Quilicura Santiago Metropolitan Chile,10/10/2020 12:45:57,87,Food & Beverages. Food Production. Human Resources,Full-time,Associate,Other,N/A,N/A,N/A,N/A,10/16/2020 5:30:25 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2195394249,Autofact Chile SpA,http://www.autofact.cl,Developer Junior,Santiago Santiago Metropolitan Chile,10/08/2020 14:07:30,26,Marketing & Advertising. Information Technology & Services. Internet,Full-time,Entry level,Engineering. Information Technology,N/A,N/A,N/A,N/A,10/16/2020 5:31:25 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2195380314,AmSoft Systems,http://amsoft.net,Analista Desarrollador Junior,Santiago Santiago Metropolitan Chile,10/08/2020 14:02:08,16,Information Technology & Services. Staffing & Recruiting. Human Resources,Full-time,Entry level,Business Development. Sales,N/A,N/A,N/A,N/A,10/16/2020 5:32:19 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2209795490,Falabella,https://investors.falabella.com,Práctica profesional RRHH disponibilidad inmediata,Santiago Santiago Metropolitan Chile,10/15/2020 15:43:38,38,Human Resources,Internship,Internship,Engineering. Human Resources,https://www.linkedin.com/in/ACoAACBydrQBPA6zp0TnMnCIzWAEDB8yylxW04Q,MAGDALENA,HOCES CUSACOVICH,DISTANCE_3,10/19/2020 4:04:28 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2217890789,Sociedad Alimenta,N/A,Atencion Urgente! $450. 000 Trabajo Inmediato!,Santiago Santiago Metropolitan Chile,10/18/2020 21:00:00,2,Marketing & Advertising. E-learning. Internet,Full-time,Not Applicable,Other,N/A,N/A,N/A,N/A,10/19/2020 4:04:59 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2214332945,Cygnus,http://www.cygnus.cl,Gruero turno día,Santiago Santiago Metropolitan Chile,10/17/2020 13:58:58,0,Food & Beverages. Staffing & Recruiting. Human Resources,Full-time,Not Applicable,Other,N/A,N/A,N/A,N/A,10/19/2020 4:05:37 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2212546296,Parque del Recuerdo,http://www.parquedelrecuerdo.cl,Administrativo de Sepultación - Huechuraba,Huechuraba Santiago Metropolitan Chile,10/16/2020 23:09:16,18,Staffing & Recruiting. Human Resources. Insurance,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/19/2020 4:06:33 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2206664113,Apiux Tecnología,http://www.api-ux.com,Full Stack - Proyecto 3 meses,Santiago Metropolitan Area,10/14/2020 16:22:14,5,Information Technology & Services,Full-time,Mid-Senior level,Engineering. Information Technology,https://www.linkedin.com/in/ACoAABuqCboBAJec_2Z2PkSjc3CrkJ8I1HoXdOo,Bladimir Nicolas,Rojas,DISTANCE_3,10/19/2020 4:07:33 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2201348910,Emaresa S. A.,http://www.emaresa.cl,Trabajo Tele Trabajo Portabilidad Claro (20 Horas A La Semana),Santiago Santiago Metropolitan Chile,10/08/2020 21:00:00,0,Telecommunications. Human Resources. Accounting,Full-time,Not Applicable,Other,N/A,N/A,N/A,N/A,10/19/2020 4:08:14 PM
